sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,important_dim,unit_coefficients
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]","[1.75, 2.0, 2.25, 2.5, 2.75]","[13.004233360290527, 13.16787338256836, 13.331512451171875, 13.495152473449707, 13.658792495727539]",9.79029012528886,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]",[3.0],[13.822431564331055],9.789245677402457,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]",[3.25],[13.986071586608887],9.78839800307279,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]","[3.5, 3.75]","[14.149711608886719, 14.31335163116455]",9.636985298111997,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]",[4.0],[14.476991653442383],9.096893376376663,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9392385482788086, -0.015541600994765759, -1.5550795793533325, -1.2931615114212036, 1.2271069288253784, 0.2774643003940582, -0.02463662624359131, -1.8909413814544678, 0.24527013301849365, -0.4280513525009155, -0.24008038640022278, -2.1947224140167236, 1.355394959449768, -1.6704823970794678, 2.8273162841796875, 2.461641311645508, 2.5394413471221924, 1.8509770631790161, -1.1691988706588745, -0.2936781048774719, -1.3616604804992676, -1.8926780223846436, -1.961129903793335, -0.28259870409965515, 0.8900251984596252, 0.9947977066040039, -1.228721022605896, -1.1520904302597046, 1.159124732017517, 0.709769606590271, -2.264361619949341, 0.6323665380477905, -1.4671882390975952, 1.0503671169281006, 1.433034896850586, -0.0618802085518837, -1.8701454401016235, -1.4873756170272827, 0.8936941027641296, 1.3090733289718628, 1.8813657760620117, 0.7937729358673096, 3.1486923694610596, 2.0989909172058105, 1.5816385746002197, 2.1168079376220703, -0.7855626344680786, 1.9036277532577515, 0.7471777200698853, -1.414981722831726, 1.8183865547180176, -0.6470419764518738, -1.0069388151168823, 0.7433558702468872, 0.1918421983718872, 1.0991977453231812, 1.0538251399993896, -1.6793138980865479, -0.1586795449256897, -0.22717928886413574, -0.9179444909095764, 1.189274549484253, -2.7284364700317383, -1.7867342233657837]","[4.25, 4.5, 4.75, 5.0]","[14.640631675720215, 14.80427074432373, 14.967910766601562, 15.131550788879395]",9.095636304396423,,"43,42,15,39,17,40,38",true
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.118471622467041, 0.3055112361907959, -3.0065317153930664, -3.0431137084960938, 1.6612367630004883, -0.24458269774913788, -0.7902690172195435, -0.4756542444229126, 0.16880744695663452, 0.006052851676940918, -0.6129888296127319, -1.5316472053527832, 1.4332773685455322, -1.9392935037612915, 2.4342048168182373, 2.158600091934204, 2.42403507232666, 1.872785210609436, -1.9316624402999878, -0.4761020541191101, -0.7555713057518005, -1.896238088607788, -0.8934309482574463, 0.20298780500888824, 1.1340712308883667, 0.7112550139427185, -1.3564317226409912, -1.8848764896392822, 1.1400377750396729, -0.015248745679855347, -2.2213826179504395, 0.7446112632751465, -0.9012385010719299, 1.2337244749069214, 1.3493345975875854, 0.23545098304748535, -2.8457958698272705, -1.9905261993408203, 0.7820700407028198, 2.0089099407196045, 1.8328542709350586, 0.9040247797966003, 2.9816925525665283, 2.0814566612243652, 1.8673555850982666, 2.0759222507476807, -1.349561333656311, 1.5571140050888062, -0.006679356098175049, -0.8328486084938049, 2.2237539291381836, -0.4230121076107025, -0.7955545783042908, 0.16332511603832245, 0.45099273324012756, 1.120732069015503, 1.1332765817642212, -1.5015281438827515, 0.09136994183063507, -0.11666455864906311, 0.21577969193458557, 0.43965280055999756, -2.1663129329681396, -1.0738250017166138]","[0.0, 0.25]","[10.17491340637207, 10.348211288452148]",,10.513648669041254,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.118471622467041, 0.3055112361907959, -3.0065317153930664, -3.0431137084960938, 1.6612367630004883, -0.24458269774913788, -0.7902690172195435, -0.4756542444229126, 0.16880744695663452, 0.006052851676940918, -0.6129888296127319, -1.5316472053527832, 1.4332773685455322, -1.9392935037612915, 2.4342048168182373, 2.158600091934204, 2.42403507232666, 1.872785210609436, -1.9316624402999878, -0.4761020541191101, -0.7555713057518005, -1.896238088607788, -0.8934309482574463, 0.20298780500888824, 1.1340712308883667, 0.7112550139427185, -1.3564317226409912, -1.8848764896392822, 1.1400377750396729, -0.015248745679855347, -2.2213826179504395, 0.7446112632751465, -0.9012385010719299, 1.2337244749069214, 1.3493345975875854, 0.23545098304748535, -2.8457958698272705, -1.9905261993408203, 0.7820700407028198, 2.0089099407196045, 1.8328542709350586, 0.9040247797966003, 2.9816925525665283, 2.0814566612243652, 1.8673555850982666, 2.0759222507476807, -1.349561333656311, 1.5571140050888062, -0.006679356098175049, -0.8328486084938049, 2.2237539291381836, -0.4230121076107025, -0.7955545783042908, 0.16332511603832245, 0.45099273324012756, 1.120732069015503, 1.1332765817642212, -1.5015281438827515, 0.09136994183063507, -0.11666455864906311, 0.21577969193458557, 0.43965280055999756, -2.1663129329681396, -1.0738250017166138]",[0.5],[10.521509170532227],,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.118471622467041, 0.3055112361907959, -3.0065317153930664, -3.0431137084960938, 1.6612367630004883, -0.24458269774913788, -0.7902690172195435, -0.4756542444229126, 0.16880744695663452, 0.006052851676940918, -0.6129888296127319, -1.5316472053527832, 1.4332773685455322, -1.9392935037612915, 2.4342048168182373, 2.158600091934204, 2.42403507232666, 1.872785210609436, -1.9316624402999878, -0.4761020541191101, -0.7555713057518005, -1.896238088607788, -0.8934309482574463, 0.20298780500888824, 1.1340712308883667, 0.7112550139427185, -1.3564317226409912, -1.8848764896392822, 1.1400377750396729, -0.015248745679855347, -2.2213826179504395, 0.7446112632751465, -0.9012385010719299, 1.2337244749069214, 1.3493345975875854, 0.23545098304748535, -2.8457958698272705, -1.9905261993408203, 0.7820700407028198, 2.0089099407196045, 1.8328542709350586, 0.9040247797966003, 2.9816925525665283, 2.0814566612243652, 1.8673555850982666, 2.0759222507476807, -1.349561333656311, 1.5571140050888062, -0.006679356098175049, -0.8328486084938049, 2.2237539291381836, -0.4230121076107025, -0.7955545783042908, 0.16332511603832245, 0.45099273324012756, 1.120732069015503, 1.1332765817642212, -1.5015281438827515, 0.09136994183063507, -0.11666455864906311, 0.21577969193458557, 0.43965280055999756, -2.1663129329681396, -1.0738250017166138]","[0.75, 1.0]","[10.694807052612305, 10.868104934692383]",,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.118471622467041, 0.3055112361907959, -3.0065317153930664, -3.0431137084960938, 1.6612367630004883, -0.24458269774913788, -0.7902690172195435, -0.4756542444229126, 0.16880744695663452, 0.006052851676940918, -0.6129888296127319, -1.5316472053527832, 1.4332773685455322, -1.9392935037612915, 2.4342048168182373, 2.158600091934204, 2.42403507232666, 1.872785210609436, -1.9316624402999878, -0.4761020541191101, -0.7555713057518005, -1.896238088607788, -0.8934309482574463, 0.20298780500888824, 1.1340712308883667, 0.7112550139427185, -1.3564317226409912, -1.8848764896392822, 1.1400377750396729, -0.015248745679855347, -2.2213826179504395, 0.7446112632751465, -0.9012385010719299, 1.2337244749069214, 1.3493345975875854, 0.23545098304748535, -2.8457958698272705, -1.9905261993408203, 0.7820700407028198, 2.0089099407196045, 1.8328542709350586, 0.9040247797966003, 2.9816925525665283, 2.0814566612243652, 1.8673555850982666, 2.0759222507476807, -1.349561333656311, 1.5571140050888062, -0.006679356098175049, -0.8328486084938049, 2.2237539291381836, -0.4230121076107025, -0.7955545783042908, 0.16332511603832245, 0.45099273324012756, 1.120732069015503, 1.1332765817642212, -1.5015281438827515, 0.09136994183063507, -0.11666455864906311, 0.21577969193458557, 0.43965280055999756, -2.1663129329681396, -1.0738250017166138]",[1.25],[11.041402816772461],,,"43,42,15,39,17,40,38",
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-2.118471622467041, 0.3055112361907959, -3.0065317153930664, -3.0431137084960938, 1.6612367630004883, -0.24458269774913788, -0.7902690172195435, -0.4756542444229126, 0.16880744695663452, 0.006052851676940918, -0.6129888296127319, -1.5316472053527832, 1.4332773685455322, -1.9392935037612915, 2.4342048168182373, 2.158600091934204, 2.42403507232666, 1.872785210609436, -1.9316624402999878, -0.4761020541191101, -0.7555713057518005, -1.896238088607788, -0.8934309482574463, 0.20298780500888824, 1.1340712308883667, 0.7112550139427185, -1.3564317226409912, -1.8848764896392822, 1.1400377750396729, -0.015248745679855347, -2.2213826179504395, 0.7446112632751465, -0.9012385010719299, 1.2337244749069214, 1.3493345975875854, 0.23545098304748535, -2.8457958698272705, -1.9905261993408203, 0.7820700407028198, 2.0089099407196045, 1.8328542709350586, 0.9040247797966003, 2.9816925525665283, 2.0814566612243652, 1.8673555850982666, 2.0759222507476807, -1.349561333656311, 1.5571140050888062, -0.006679356098175049, -0.8328486084938049, 2.2237539291381836, -0.4230121076107025, -0.7955545783042908, 0.16332511603832245, 0.45099273324012756, 1.120732069015503, 1.1332765817642212, -1.5015281438827515, 0.09136994183063507, -0.11666455864906311, 0.21577969193458557, 0.43965280055999756, -2.1663129329681396, -1.0738250017166138]",[1.5],[11.214700698852539],,,"43,42,15,39,17,40,38",
